Mod:Item:MetaData, Localized Name
Mekanism:ReinforcedPlasticBlock:0, §8黑色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:1, §c红色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:2, §2绿色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:3, §6棕色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:4, §1蓝色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:5, §5紫色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:6, §3青色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:7, §7淡灰色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:8, §8灰色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:9, §d粉色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:10, §a亮绿色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:11, §e黄色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:12, §9淡蓝色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:13, §d品红色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:14, §6橙色 强化塑料方块
Mekanism:ReinforcedPlasticBlock:15, §f白色 强化塑料方块
Mekanism:RoadPlasticBlock:0, §8黑色 塑料路
Mekanism:RoadPlasticBlock:1, §c红色 塑料路
Mekanism:RoadPlasticBlock:2, §2绿色 塑料路
Mekanism:RoadPlasticBlock:3, §6棕色 塑料路
Mekanism:RoadPlasticBlock:4, §1蓝色 塑料路
Mekanism:RoadPlasticBlock:5, §5紫色 塑料路
Mekanism:RoadPlasticBlock:6, §3青色 塑料路
Mekanism:RoadPlasticBlock:7, §7淡灰色 塑料路
Mekanism:RoadPlasticBlock:8, §8灰色 塑料路
Mekanism:RoadPlasticBlock:9, §d粉色 塑料路
Mekanism:RoadPlasticBlock:10, §a亮绿色 塑料路
Mekanism:RoadPlasticBlock:11, §e黄色 塑料路
Mekanism:RoadPlasticBlock:12, §9淡蓝色 塑料路
Mekanism:RoadPlasticBlock:13, §d品红色 塑料路
Mekanism:RoadPlasticBlock:14, §6橙色 塑料路
Mekanism:RoadPlasticBlock:15, §f白色 塑料路
Mekanism:PlasticFence:0, §8黑色 塑料栅栏
Mekanism:PlasticFence:1, §c红色 塑料栅栏
Mekanism:PlasticFence:2, §2绿色 塑料栅栏
Mekanism:PlasticFence:3, §6棕色 塑料栅栏
Mekanism:PlasticFence:4, §1蓝色 塑料栅栏
Mekanism:PlasticFence:5, §5紫色 塑料栅栏
Mekanism:PlasticFence:6, §3青色 塑料栅栏
Mekanism:PlasticFence:7, §7淡灰色 塑料栅栏
Mekanism:PlasticFence:8, §8灰色 塑料栅栏
Mekanism:PlasticFence:9, §d粉色 塑料栅栏
Mekanism:PlasticFence:10, §a亮绿色 塑料栅栏
Mekanism:PlasticFence:11, §e黄色 塑料栅栏
Mekanism:PlasticFence:12, §9淡蓝色 塑料栅栏
Mekanism:PlasticFence:13, §d品红色 塑料栅栏
Mekanism:PlasticFence:14, §6橙色 塑料栅栏
Mekanism:PlasticFence:15, §f白色 塑料栅栏
Mekanism:SaltBlock, 盐块
DefenseTech:explosives:0, Condensed Explosives
DefenseTech:explosives:1, Shrapnel Explosives
DefenseTech:explosives:2, Incendiary Explosives
DefenseTech:explosives:3, Debilitation Explosives
DefenseTech:explosives:4, Chemical Explosives
DefenseTech:explosives:5, Anvil Explosives
DefenseTech:explosives:6, Repulsive Explosives
DefenseTech:explosives:7, Attractive Explosives
DefenseTech:explosives:8, Fragmentation Explosives
DefenseTech:explosives:9, Contagious Explosives
DefenseTech:explosives:10, Sonic Explosives
DefenseTech:explosives:11, Breaching Explosives
DefenseTech:explosives:12, Rejuvenation Explosives
DefenseTech:explosives:13, Thermobaric Explosives
DefenseTech:explosives:14, S-Mine
DefenseTech:explosives:15, Nuclear Explosives
DefenseTech:explosives:16, EMP Explosives
DefenseTech:explosives:17, Exothermic Explosives
DefenseTech:explosives:18, Endothermic Explosives
DefenseTech:explosives:19, Anti-Gravitational Explosives
DefenseTech:explosives:20, Hypersonic Explosives
DefenseTech:explosives:21, Antimatter Explosives
DefenseTech:explosives:22, Red Matter Explosives
DefenseTech:machine:0, Launcher Platform T1
DefenseTech:machine:0, Launcher Platform T2
DefenseTech:machine:0, Launcher Platform T3
DefenseTech:machine:1, Launcher Control Panel T1
DefenseTech:machine:1, Launcher Control Panel T2
DefenseTech:machine:1, Launcher Control Panel T3
DefenseTech:machine:2, Launcher Support Frame T1
DefenseTech:machine:2, Launcher Support Frame T2
DefenseTech:machine:2, Launcher Support Frame T3
DefenseTech:machine:3, Radar Station
DefenseTech:machine:4, EMP Tower
DefenseTech:machine:5, Cruise Launcher
DraconicEvolution:xRayBlock, 透视方块
DraconicEvolution:weatherController, 气象控制器
DraconicEvolution:sunDial, 日晷
DraconicEvolution:draconiumOre, 龙矿
DraconicEvolution:grinder, 怪物粉碎机
DraconicEvolution:potentiometer, 电位器
DraconicEvolution:rainSensor, 雨水传感器
DraconicEvolution:particleGenerator, 粒子发生器
DraconicEvolution:playerDetector, 玩家探测器
DraconicEvolution:playerDetectorAdvanced, 高级玩家探测器
DraconicEvolution:energyInfuser, 能量注入器
DraconicEvolution:customSpawner, 稳定刷怪笼
DraconicEvolution:generator, 发电机
DraconicEvolution:energyStorageCore, 能量核心
DraconicEvolution:draconium:0, 龙块
DraconicEvolution:draconium:1, 复活石
DraconicEvolution:draconium:2, 充能龙块
DraconicEvolution:invisibleMultiblock, Energy Core
DraconicEvolution:energyPylon, 能量塔
DraconicEvolution:placedItem, tile.draconicevolution:placedItem.name
DraconicEvolution:safetyFlame, tile.draconicevolution:safetyFlame.name
DraconicEvolution:cKeyStone:0, 创造锁
DraconicEvolution:cKeyStone:1, 创造锁
DraconicEvolution:cKeyStone:2, 创造锁
DraconicEvolution:cKeyStone:3, 创造锁
DraconicEvolution:dissEnchanter, 祛魔台
DraconicEvolution:teleporterStand, 错位宝石底座
DraconicEvolution:draconiumChest, 龙箱
DraconicEvolution:draconicBlock, 觉醒龙块
DraconicEvolution:energyCrystal:0, 能量中继器
DraconicEvolution:energyCrystal:1, 高级能量中继器
DraconicEvolution:energyCrystal:2, 能量收发器
DraconicEvolution:energyCrystal:3, 高级能量收发器
DraconicEvolution:energyCrystal:4, 无线能量收发器
DraconicEvolution:energyCrystal:5, 高级无线收发器
DraconicEvolution:infusedObsidian, 注入龙力的黑曜石
DraconicEvolution:dislocatorReceptacle, 错位容器
DraconicEvolution:portal, 门
DraconicEvolution:reactorCore, 反应堆核心
DraconicEvolution:flowGate:0, 能量阀门
DraconicEvolution:flowGate:6, 流体阀门
DraconicEvolution:reactorStabilizer, 反应堆稳定器
DraconicEvolution:reactorEnergyInjector, 反应堆能量喷射器
DraconicEvolution:chaosCrystal, 混沌晶体
DraconicEvolution:upgradeModifier, 升级调整器
DraconicEvolution:longRangeDislocator:1, 创造错位宝石
DraconicEvolution:chaosShardAtmos, tile.draconicevolution:chaosShardAtmos.name
ExtraUtilities:chestMini, 迷你箱
ExtraUtilities:chestFull, 微型箱
ExtraUtilities:enderCollector, 末影收集器
ExtraUtilities:endConstructor:0, QED(量子富集设备Quantum Enrichment Device)
ExtraUtilities:endConstructor:2, 末影潮汐水晶
ExtraUtilities:endMarker, 末影路标
ExtraUtilities:curtains, 黑幕布帘
ExtraUtilities:angelBlock, 天使方块
ExtraUtilities:budoff:0, 方块更新检测器
ExtraUtilities:budoff:3, 方块更新检测器(高级)
ExtraUtilities:chandelier, 奢华吊顶灯
ExtraUtilities:decorativeBlock1:0, 镶边石砖
ExtraUtilities:decorativeBlock1:1, 末影黑曜石
ExtraUtilities:decorativeBlock1:2, 焦黑石英
ExtraUtilities:decorativeBlock1:3, 霜冻石头
ExtraUtilities:decorativeBlock1:4, 镶边石头
ExtraUtilities:decorativeBlock1:5, 不稳定金属方块
ExtraUtilities:decorativeBlock1:6, 沙砾砖块
ExtraUtilities:decorativeBlock1:7, 镶边石头(交替)
ExtraUtilities:decorativeBlock1:8, 魔法木头
ExtraUtilities:decorativeBlock1:9, 沙化玻璃
ExtraUtilities:decorativeBlock1:10, 沙砾路
ExtraUtilities:decorativeBlock1:11, 末影之核
ExtraUtilities:decorativeBlock1:12, 钻石蚀刻计算矩阵
ExtraUtilities:decorativeBlock1:13, 末地沙石
ExtraUtilities:decorativeBlock1:14, 錾制显赫之石
ExtraUtilities:decorativeBlock2:0, 增厚玻璃
ExtraUtilities:decorativeBlock2:1, 镶边玻璃
ExtraUtilities:decorativeBlock2:2, 玻璃砖块
ExtraUtilities:decorativeBlock2:3, 雕纹玻璃
ExtraUtilities:decorativeBlock2:4, 镶金玻璃
ExtraUtilities:decorativeBlock2:5, 黑曜石玻璃
ExtraUtilities:decorativeBlock2:6, 漩涡玻璃
ExtraUtilities:decorativeBlock2:7, 荧石玻璃
ExtraUtilities:decorativeBlock2:8, 心之玻璃
ExtraUtilities:decorativeBlock2:9, 四方玻璃
ExtraUtilities:decorativeBlock2:10, 暗色玻璃
ExtraUtilities:decorativeBlock2:11, 强化暗色玻璃
ExtraUtilities:pureLove, tile.extrautils:pureLove.name
ExtraUtilities:block_bedrockium, 基岩块
ExtraUtilities:datablock, tile.extrautils:datablock.name
ExtraUtilities:colorStoneBrick:0, 染色 石砖 (白色)
ExtraUtilities:colorStoneBrick:1, 染色 石砖 (橙色)
ExtraUtilities:colorStoneBrick:2, 染色 石砖 (品红色)
ExtraUtilities:colorStoneBrick:3, 染色 石砖 (淡蓝色)
ExtraUtilities:colorStoneBrick:4, 染色 石砖 (黄色)
ExtraUtilities:colorStoneBrick:5, 染色 石砖 (黄绿色)
ExtraUtilities:colorStoneBrick:6, 染色 石砖 (粉色)
ExtraUtilities:colorStoneBrick:7, 染色 石砖 (灰色)
ExtraUtilities:colorStoneBrick:8, 染色 石砖 (浅灰色)
ExtraUtilities:colorStoneBrick:9, 染色 石砖 (青色)
ExtraUtilities:colorStoneBrick:10, 染色 石砖 (紫色)
ExtraUtilities:colorStoneBrick:11, 染色 石砖 (蓝色)
ExtraUtilities:colorStoneBrick:12, 染色 石砖 (棕色)
ExtraUtilities:colorStoneBrick:13, 染色 石砖 (绿色)
ExtraUtilities:colorStoneBrick:14, 染色 石砖 (红色)
ExtraUtilities:colorStoneBrick:15, 染色 石砖 (黑色)
ExtraUtilities:colorWoodPlanks:0, 染色 橡木木板 (白色)
ExtraUtilities:colorWoodPlanks:1, 染色 橡木木板 (橙色)
ExtraUtilities:colorWoodPlanks:2, 染色 橡木木板 (品红色)
ExtraUtilities:colorWoodPlanks:3, 染色 橡木木板 (淡蓝色)
ExtraUtilities:colorWoodPlanks:4, 染色 橡木木板 (黄色)
ExtraUtilities:colorWoodPlanks:5, 染色 橡木木板 (黄绿色)
ExtraUtilities:colorWoodPlanks:6, 染色 橡木木板 (粉色)
ExtraUtilities:colorWoodPlanks:7, 染色 橡木木板 (灰色)
ExtraUtilities:colorWoodPlanks:8, 染色 橡木木板 (浅灰色)
ExtraUtilities:colorWoodPlanks:9, 染色 橡木木板 (青色)
ExtraUtilities:colorWoodPlanks:10, 染色 橡木木板 (紫色)
ExtraUtilities:colorWoodPlanks:11, 染色 橡木木板 (蓝色)
ExtraUtilities:colorWoodPlanks:12, 染色 橡木木板 (棕色)
ExtraUtilities:colorWoodPlanks:13, 染色 橡木木板 (绿色)
ExtraUtilities:colorWoodPlanks:14, 染色 橡木木板 (红色)
ExtraUtilities:colorWoodPlanks:15, 染色 橡木木板 (黑色)
ExtraUtilities:color_lightgem:0, 染色 萤石 (白色)
ExtraUtilities:color_lightgem:1, 染色 萤石 (橙色)
ExtraUtilities:color_lightgem:2, 染色 萤石 (品红色)
ExtraUtilities:color_lightgem:3, 染色 萤石 (淡蓝色)
ExtraUtilities:color_lightgem:4, 染色 萤石 (黄色)
ExtraUtilities:color_lightgem:5, 染色 萤石 (黄绿色)
ExtraUtilities:color_lightgem:6, 染色 萤石 (粉色)
ExtraUtilities:color_lightgem:7, 染色 萤石 (灰色)
ExtraUtilities:color_lightgem:8, 染色 萤石 (浅灰色)
ExtraUtilities:color_lightgem:9, 染色 萤石 (青色)
ExtraUtilities:color_lightgem:10, 染色 萤石 (紫色)
ExtraUtilities:color_lightgem:11, 染色 萤石 (蓝色)
ExtraUtilities:color_lightgem:12, 染色 萤石 (棕色)
ExtraUtilities:color_lightgem:13, 染色 萤石 (绿色)
ExtraUtilities:color_lightgem:14, 染色 萤石 (红色)
ExtraUtilities:color_lightgem:15, 染色 萤石 (黑色)
ExtraUtilities:color_stone:0, 染色 石头 (白色)
ExtraUtilities:color_stone:1, 染色 石头 (橙色)
ExtraUtilities:color_stone:2, 染色 石头 (品红色)
ExtraUtilities:color_stone:3, 染色 石头 (淡蓝色)
ExtraUtilities:color_stone:4, 染色 石头 (黄色)
ExtraUtilities:color_stone:5, 染色 石头 (黄绿色)
ExtraUtilities:color_stone:6, 染色 石头 (粉色)
ExtraUtilities:color_stone:7, 染色 石头 (灰色)
ExtraUtilities:color_stone:8, 染色 石头 (浅灰色)
ExtraUtilities:color_stone:9, 染色 石头 (青色)
ExtraUtilities:color_stone:10, 染色 石头 (紫色)
ExtraUtilities:color_stone:11, 染色 石头 (蓝色)
ExtraUtilities:color_stone:12, 染色 石头 (棕色)
ExtraUtilities:color_stone:13, 染色 石头 (绿色)
ExtraUtilities:color_stone:14, 染色 石头 (红色)
ExtraUtilities:color_stone:15, 染色 石头 (黑色)
ExtraUtilities:color_quartzBlock:0, 染色 石英块 (白色)
ExtraUtilities:color_quartzBlock:1, 染色 石英块 (橙色)
ExtraUtilities:color_quartzBlock:2, 染色 石英块 (品红色)
ExtraUtilities:color_quartzBlock:3, 染色 石英块 (淡蓝色)
ExtraUtilities:color_quartzBlock:4, 染色 石英块 (黄色)
ExtraUtilities:color_quartzBlock:5, 染色 石英块 (黄绿色)
ExtraUtilities:color_quartzBlock:6, 染色 石英块 (粉色)
ExtraUtilities:color_quartzBlock:7, 染色 石英块 (灰色)
ExtraUtilities:color_quartzBlock:8, 染色 石英块 (浅灰色)
ExtraUtilities:color_quartzBlock:9, 染色 石英块 (青色)
ExtraUtilities:color_quartzBlock:10, 染色 石英块 (紫色)
ExtraUtilities:color_quartzBlock:11, 染色 石英块 (蓝色)
ExtraUtilities:color_quartzBlock:12, 染色 石英块 (棕色)
ExtraUtilities:color_quartzBlock:13, 染色 石英块 (绿色)
ExtraUtilities:color_quartzBlock:14, 染色 石英块 (红色)
ExtraUtilities:color_quartzBlock:15, 染色 石英块 (黑色)
ExtraUtilities:color_hellsand:0, 染色 灵魂沙 (白色)
ExtraUtilities:color_hellsand:1, 染色 灵魂沙 (橙色)
ExtraUtilities:color_hellsand:2, 染色 灵魂沙 (品红色)
ExtraUtilities:color_hellsand:3, 染色 灵魂沙 (淡蓝色)
ExtraUtilities:color_hellsand:4, 染色 灵魂沙 (黄色)
ExtraUtilities:color_hellsand:5, 染色 灵魂沙 (黄绿色)
ExtraUtilities:color_hellsand:6, 染色 灵魂沙 (粉色)
ExtraUtilities:color_hellsand:7, 染色 灵魂沙 (灰色)
ExtraUtilities:color_hellsand:8, 染色 灵魂沙 (浅灰色)
ExtraUtilities:color_hellsand:9, 染色 灵魂沙 (青色)
ExtraUtilities:color_hellsand:10, 染色 灵魂沙 (紫色)
ExtraUtilities:color_hellsand:11, 染色 灵魂沙 (蓝色)
ExtraUtilities:color_hellsand:12, 染色 灵魂沙 (棕色)
ExtraUtilities:color_hellsand:13, 染色 灵魂沙 (绿色)
ExtraUtilities:color_hellsand:14, 染色 灵魂沙 (红色)
ExtraUtilities:color_hellsand:15, 染色 灵魂沙 (黑色)
ExtraUtilities:color_redstoneLight:0, 染色 红石灯 (白色)
ExtraUtilities:color_redstoneLight:1, 染色 红石灯 (橙色)
ExtraUtilities:color_redstoneLight:2, 染色 红石灯 (品红色)
ExtraUtilities:color_redstoneLight:3, 染色 红石灯 (淡蓝色)
ExtraUtilities:color_redstoneLight:4, 染色 红石灯 (黄色)
ExtraUtilities:color_redstoneLight:5, 染色 红石灯 (黄绿色)
ExtraUtilities:color_redstoneLight:6, 染色 红石灯 (粉色)
ExtraUtilities:color_redstoneLight:7, 染色 红石灯 (灰色)
ExtraUtilities:color_redstoneLight:8, 染色 红石灯 (浅灰色)
ExtraUtilities:color_redstoneLight:9, 染色 红石灯 (青色)
ExtraUtilities:color_redstoneLight:10, 染色 红石灯 (紫色)
ExtraUtilities:color_redstoneLight:11, 染色 红石灯 (蓝色)
ExtraUtilities:color_redstoneLight:12, 染色 红石灯 (棕色)
ExtraUtilities:color_redstoneLight:13, 染色 红石灯 (绿色)
ExtraUtilities:color_redstoneLight:14, 染色 红石灯 (红色)
ExtraUtilities:color_redstoneLight:15, 染色 红石灯 (黑色)
ExtraUtilities:color_brick:0, 染色 砖块 (白色)
ExtraUtilities:color_brick:1, 染色 砖块 (橙色)
ExtraUtilities:color_brick:2, 染色 砖块 (品红色)
ExtraUtilities:color_brick:3, 染色 砖块 (淡蓝色)
ExtraUtilities:color_brick:4, 染色 砖块 (黄色)
ExtraUtilities:color_brick:5, 染色 砖块 (黄绿色)
ExtraUtilities:color_brick:6, 染色 砖块 (粉色)
ExtraUtilities:color_brick:7, 染色 砖块 (灰色)
ExtraUtilities:color_brick:8, 染色 砖块 (浅灰色)
ExtraUtilities:color_brick:9, 染色 砖块 (青色)
ExtraUtilities:color_brick:10, 染色 砖块 (紫色)
ExtraUtilities:color_brick:11, 染色 砖块 (蓝色)
ExtraUtilities:color_brick:12, 染色 砖块 (棕色)
ExtraUtilities:color_brick:13, 染色 砖块 (绿色)
ExtraUtilities:color_brick:14, 染色 砖块 (红色)
ExtraUtilities:color_brick:15, 染色 砖块 (黑色)
ExtraUtilities:color_stonebrick:0, 染色 圆石 (白色)
ExtraUtilities:color_stonebrick:1, 染色 圆石 (橙色)
ExtraUtilities:color_stonebrick:2, 染色 圆石 (品红色)
ExtraUtilities:color_stonebrick:3, 染色 圆石 (淡蓝色)
ExtraUtilities:color_stonebrick:4, 染色 圆石 (黄色)
ExtraUtilities:color_stonebrick:5, 染色 圆石 (黄绿色)
ExtraUtilities:color_stonebrick:6, 染色 圆石 (粉色)
ExtraUtilities:color_stonebrick:7, 染色 圆石 (灰色)
ExtraUtilities:color_stonebrick:8, 染色 圆石 (浅灰色)
ExtraUtilities:color_stonebrick:9, 染色 圆石 (青色)
ExtraUtilities:color_stonebrick:10, 染色 圆石 (紫色)
ExtraUtilities:color_stonebrick:11, 染色 圆石 (蓝色)
ExtraUtilities:color_stonebrick:12, 染色 圆石 (棕色)
ExtraUtilities:color_stonebrick:13, 染色 圆石 (绿色)
ExtraUtilities:color_stonebrick:14, 染色 圆石 (红色)
ExtraUtilities:color_stonebrick:15, 染色 圆石 (黑色)
ExtraUtilities:color_blockLapis:0, 染色 青金石块 (白色)
ExtraUtilities:color_blockLapis:1, 染色 青金石块 (橙色)
ExtraUtilities:color_blockLapis:2, 染色 青金石块 (品红色)
ExtraUtilities:color_blockLapis:3, 染色 青金石块 (淡蓝色)
ExtraUtilities:color_blockLapis:4, 染色 青金石块 (黄色)
ExtraUtilities:color_blockLapis:5, 染色 青金石块 (黄绿色)
ExtraUtilities:color_blockLapis:6, 染色 青金石块 (粉色)
ExtraUtilities:color_blockLapis:7, 染色 青金石块 (灰色)
ExtraUtilities:color_blockLapis:8, 染色 青金石块 (浅灰色)
ExtraUtilities:color_blockLapis:9, 染色 青金石块 (青色)
ExtraUtilities:color_blockLapis:10, 染色 青金石块 (紫色)
ExtraUtilities:color_blockLapis:11, 染色 青金石块 (蓝色)
ExtraUtilities:color_blockLapis:12, 染色 青金石块 (棕色)
ExtraUtilities:color_blockLapis:13, 染色 青金石块 (绿色)
ExtraUtilities:color_blockLapis:14, 染色 青金石块 (红色)
ExtraUtilities:color_blockLapis:15, 染色 青金石块 (黑色)
ExtraUtilities:color_obsidian:0, 染色 黑曜石 (白色)
ExtraUtilities:color_obsidian:1, 染色 黑曜石 (橙色)
ExtraUtilities:color_obsidian:2, 染色 黑曜石 (品红色)
ExtraUtilities:color_obsidian:3, 染色 黑曜石 (淡蓝色)
ExtraUtilities:color_obsidian:4, 染色 黑曜石 (黄色)
ExtraUtilities:color_obsidian:5, 染色 黑曜石 (黄绿色)
ExtraUtilities:color_obsidian:6, 染色 黑曜石 (粉色)
ExtraUtilities:color_obsidian:7, 染色 黑曜石 (灰色)
ExtraUtilities:color_obsidian:8, 染色 黑曜石 (浅灰色)
ExtraUtilities:color_obsidian:9, 染色 黑曜石 (青色)
ExtraUtilities:color_obsidian:10, 染色 黑曜石 (紫色)
ExtraUtilities:color_obsidian:11, 染色 黑曜石 (蓝色)
ExtraUtilities:color_obsidian:12, 染色 黑曜石 (棕色)
ExtraUtilities:color_obsidian:13, 染色 黑曜石 (绿色)
ExtraUtilities:color_obsidian:14, 染色 黑曜石 (红色)
ExtraUtilities:color_obsidian:15, 染色 黑曜石 (黑色)
ExtraUtilities:color_blockRedstone:0, 染色 红石块 (白色)
ExtraUtilities:color_blockRedstone:1, 染色 红石块 (橙色)
ExtraUtilities:color_blockRedstone:2, 染色 红石块 (品红色)
ExtraUtilities:color_blockRedstone:3, 染色 红石块 (淡蓝色)
ExtraUtilities:color_blockRedstone:4, 染色 红石块 (黄色)
ExtraUtilities:color_blockRedstone:5, 染色 红石块 (黄绿色)
ExtraUtilities:color_blockRedstone:6, 染色 红石块 (粉色)
ExtraUtilities:color_blockRedstone:7, 染色 红石块 (灰色)
ExtraUtilities:color_blockRedstone:8, 染色 红石块 (浅灰色)
ExtraUtilities:color_blockRedstone:9, 染色 红石块 (青色)
ExtraUtilities:color_blockRedstone:10, 染色 红石块 (紫色)
ExtraUtilities:color_blockRedstone:11, 染色 红石块 (蓝色)
